blind_stimulus_id,order_form,panel_label,method,case_id,prototype_id,backbone_variant,density_level,replicate,production_seed,stimulus_file,source_png
S168905,F1,A,FixedSlot,C070,proto_sw_3_1,swept,medium,2,100014,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S168905_F1.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C070\methods\FixedSlot\formal_triple.png
S168905,F1,B,Ours,C070,proto_sw_3_1,swept,medium,2,100014,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S168905_F1.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C070\methods\Ours\formal_triple.png
S168905,F1,C,LocalGreedy,C070,proto_sw_3_1,swept,medium,2,100014,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S168905_F1.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C070\methods\LocalGreedy\formal_triple.png
S168905,F2,A,Ours,C070,proto_sw_3_1,swept,medium,2,100014,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S168905_F2.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C070\methods\Ours\formal_triple.png
S168905,F2,B,LocalGreedy,C070,proto_sw_3_1,swept,medium,2,100014,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S168905_F2.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C070\methods\LocalGreedy\formal_triple.png
S168905,F2,C,FixedSlot,C070,proto_sw_3_1,swept,medium,2,100014,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S168905_F2.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C070\methods\FixedSlot\formal_triple.png
S168905,F3,A,LocalGreedy,C070,proto_sw_3_1,swept,medium,2,100014,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S168905_F3.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C070\methods\LocalGreedy\formal_triple.png
S168905,F3,B,FixedSlot,C070,proto_sw_3_1,swept,medium,2,100014,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S168905_F3.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C070\methods\FixedSlot\formal_triple.png
S168905,F3,C,Ours,C070,proto_sw_3_1,swept,medium,2,100014,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S168905_F3.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C070\methods\Ours\formal_triple.png
S139511,F1,A,LocalGreedy,C015,proto_sw_1_1,swept,medium,1,100004,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S139511_F1.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C015\methods\LocalGreedy\formal_triple.png
S139511,F1,B,Ours,C015,proto_sw_1_1,swept,medium,1,100004,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S139511_F1.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C015\methods\Ours\formal_triple.png
S139511,F1,C,FixedSlot,C015,proto_sw_1_1,swept,medium,1,100004,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S139511_F1.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C015\methods\FixedSlot\formal_triple.png
S139511,F2,A,Ours,C015,proto_sw_1_1,swept,medium,1,100004,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S139511_F2.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C015\methods\Ours\formal_triple.png
S139511,F2,B,FixedSlot,C015,proto_sw_1_1,swept,medium,1,100004,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S139511_F2.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C015\methods\FixedSlot\formal_triple.png
S139511,F2,C,LocalGreedy,C015,proto_sw_1_1,swept,medium,1,100004,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S139511_F2.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C015\methods\LocalGreedy\formal_triple.png
S139511,F3,A,FixedSlot,C015,proto_sw_1_1,swept,medium,1,100004,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S139511_F3.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C015\methods\FixedSlot\formal_triple.png
S139511,F3,B,LocalGreedy,C015,proto_sw_1_1,swept,medium,1,100004,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S139511_F3.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C015\methods\LocalGreedy\formal_triple.png
S139511,F3,C,Ours,C015,proto_sw_1_1,swept,medium,1,100004,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S139511_F3.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C015\methods\Ours\formal_triple.png
S632785,F1,A,LocalGreedy,C059,proto_sw_3_1,expanded,rich,1,100003,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S632785_F1.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C059\methods\LocalGreedy\formal_triple.png
S632785,F1,B,Ours,C059,proto_sw_3_1,expanded,rich,1,100003,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S632785_F1.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C059\methods\Ours\formal_triple.png
S632785,F1,C,FixedSlot,C059,proto_sw_3_1,expanded,rich,1,100003,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S632785_F1.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C059\methods\FixedSlot\formal_triple.png
S632785,F2,A,Ours,C059,proto_sw_3_1,expanded,rich,1,100003,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S632785_F2.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C059\methods\Ours\formal_triple.png
S632785,F2,B,FixedSlot,C059,proto_sw_3_1,expanded,rich,1,100003,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S632785_F2.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C059\methods\FixedSlot\formal_triple.png
S632785,F2,C,LocalGreedy,C059,proto_sw_3_1,expanded,rich,1,100003,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S632785_F2.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C059\methods\LocalGreedy\formal_triple.png
S632785,F3,A,FixedSlot,C059,proto_sw_3_1,expanded,rich,1,100003,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S632785_F3.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C059\methods\FixedSlot\formal_triple.png
S632785,F3,B,LocalGreedy,C059,proto_sw_3_1,expanded,rich,1,100003,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S632785_F3.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C059\methods\LocalGreedy\formal_triple.png
S632785,F3,C,Ours,C059,proto_sw_3_1,expanded,rich,1,100003,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S632785_F3.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C059\methods\Ours\formal_triple.png
S692058,F1,A,FixedSlot,C031,proto_sw_1_3,swept,simple,1,100004,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S692058_F1.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C031\methods\FixedSlot\formal_triple.png
S692058,F1,B,LocalGreedy,C031,proto_sw_1_3,swept,simple,1,100004,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S692058_F1.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C031\methods\LocalGreedy\formal_triple.png
S692058,F1,C,Ours,C031,proto_sw_1_3,swept,simple,1,100004,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S692058_F1.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C031\methods\Ours\formal_triple.png
S692058,F2,A,LocalGreedy,C031,proto_sw_1_3,swept,simple,1,100004,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S692058_F2.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C031\methods\LocalGreedy\formal_triple.png
S692058,F2,B,Ours,C031,proto_sw_1_3,swept,simple,1,100004,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S692058_F2.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C031\methods\Ours\formal_triple.png
S692058,F2,C,FixedSlot,C031,proto_sw_1_3,swept,simple,1,100004,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S692058_F2.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C031\methods\FixedSlot\formal_triple.png
S692058,F3,A,Ours,C031,proto_sw_1_3,swept,simple,1,100004,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S692058_F3.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C031\methods\Ours\formal_triple.png
S692058,F3,B,FixedSlot,C031,proto_sw_1_3,swept,simple,1,100004,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S692058_F3.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C031\methods\FixedSlot\formal_triple.png
S692058,F3,C,LocalGreedy,C031,proto_sw_1_3,swept,simple,1,100004,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S692058_F3.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C031\methods\LocalGreedy\formal_triple.png
S654103,F1,A,Ours,C066,proto_sw_3_1,compact,rich,2,100015,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S654103_F1.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C066\methods\Ours\formal_triple.png
S654103,F1,B,LocalGreedy,C066,proto_sw_3_1,compact,rich,2,100015,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S654103_F1.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C066\methods\LocalGreedy\formal_triple.png
S654103,F1,C,FixedSlot,C066,proto_sw_3_1,compact,rich,2,100015,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S654103_F1.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C066\methods\FixedSlot\formal_triple.png
S654103,F2,A,LocalGreedy,C066,proto_sw_3_1,compact,rich,2,100015,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S654103_F2.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C066\methods\LocalGreedy\formal_triple.png
S654103,F2,B,FixedSlot,C066,proto_sw_3_1,compact,rich,2,100015,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S654103_F2.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C066\methods\FixedSlot\formal_triple.png
S654103,F2,C,Ours,C066,proto_sw_3_1,compact,rich,2,100015,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S654103_F2.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C066\methods\Ours\formal_triple.png
S654103,F3,A,FixedSlot,C066,proto_sw_3_1,compact,rich,2,100015,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S654103_F3.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C066\methods\FixedSlot\formal_triple.png
S654103,F3,B,Ours,C066,proto_sw_3_1,compact,rich,2,100015,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S654103_F3.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C066\methods\Ours\formal_triple.png
S654103,F3,C,LocalGreedy,C066,proto_sw_3_1,compact,rich,2,100015,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S654103_F3.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C066\methods\LocalGreedy\formal_triple.png
S695236,F1,A,Ours,C026,proto_sw_1_3,compact,simple,2,100010,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S695236_F1.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C026\methods\Ours\formal_triple.png
S695236,F1,B,FixedSlot,C026,proto_sw_1_3,compact,simple,2,100010,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S695236_F1.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C026\methods\FixedSlot\formal_triple.png
S695236,F1,C,LocalGreedy,C026,proto_sw_1_3,compact,simple,2,100010,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S695236_F1.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C026\methods\LocalGreedy\formal_triple.png
S695236,F2,A,FixedSlot,C026,proto_sw_1_3,compact,simple,2,100010,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S695236_F2.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C026\methods\FixedSlot\formal_triple.png
S695236,F2,B,LocalGreedy,C026,proto_sw_1_3,compact,simple,2,100010,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S695236_F2.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C026\methods\LocalGreedy\formal_triple.png
S695236,F2,C,Ours,C026,proto_sw_1_3,compact,simple,2,100010,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S695236_F2.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C026\methods\Ours\formal_triple.png
S695236,F3,A,LocalGreedy,C026,proto_sw_1_3,compact,simple,2,100010,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S695236_F3.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C026\methods\LocalGreedy\formal_triple.png
S695236,F3,B,Ours,C026,proto_sw_1_3,compact,simple,2,100010,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S695236_F3.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C026\methods\Ours\formal_triple.png
S695236,F3,C,FixedSlot,C026,proto_sw_1_3,compact,simple,2,100010,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S695236_F3.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C026\methods\FixedSlot\formal_triple.png
S951832,F1,A,FixedSlot,C040,proto_sw_2_3,expanded,medium,2,100023,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S951832_F1.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C040\methods\FixedSlot\formal_triple.png
S951832,F1,B,Ours,C040,proto_sw_2_3,expanded,medium,2,100023,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S951832_F1.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C040\methods\Ours\formal_triple.png
S951832,F1,C,LocalGreedy,C040,proto_sw_2_3,expanded,medium,2,100023,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S951832_F1.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C040\methods\LocalGreedy\formal_triple.png
S951832,F2,A,Ours,C040,proto_sw_2_3,expanded,medium,2,100023,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S951832_F2.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C040\methods\Ours\formal_triple.png
S951832,F2,B,LocalGreedy,C040,proto_sw_2_3,expanded,medium,2,100023,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S951832_F2.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C040\methods\LocalGreedy\formal_triple.png
S951832,F2,C,FixedSlot,C040,proto_sw_2_3,expanded,medium,2,100023,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S951832_F2.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C040\methods\FixedSlot\formal_triple.png
S951832,F3,A,LocalGreedy,C040,proto_sw_2_3,expanded,medium,2,100023,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S951832_F3.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C040\methods\LocalGreedy\formal_triple.png
S951832,F3,B,FixedSlot,C040,proto_sw_2_3,expanded,medium,2,100023,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S951832_F3.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C040\methods\FixedSlot\formal_triple.png
S951832,F3,C,Ours,C040,proto_sw_2_3,expanded,medium,2,100023,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq4\human_evaluation\human_stimuli\S951832_F3.png,D:\sdxl\chanzhi_sw_clean_oldmain_opt\artifacts\paper_a_chapter4_v1\rq2\matrix_c_four_methods\raw_cases\C040\methods\Ours\formal_triple.png
