case_id,matrix_id,rq_use,prototype_id,backbone_variant,density_level,replicate,production_seed,backbone_seed,flower_seed,branch_seed,unit_seed,backbone_seed_source,flower_seed_source,branch_seed_source,unit_seed_source,allocation_rule
A316,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,expanded,simple,6,200005,3616305472,4185442326,2083021513,2157334348,200005,200005,200005,200005,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A317,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,expanded,medium,6,200005,3616305472,4185442326,2083021513,2157334348,200005,200005,200005,200005,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A318,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,expanded,rich,6,200005,3616305472,4185442326,2083021513,2157334348,200005,200005,200005,200005,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A319,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,compact,simple,6,200005,3616305472,4185442326,2083021513,2157334348,200005,200005,200005,200005,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A320,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,compact,medium,6,200005,3616305472,4185442326,2083021513,2157334348,200005,200005,200005,200005,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A321,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,compact,rich,6,200005,3616305472,4185442326,2083021513,2157334348,200005,200005,200005,200005,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A322,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,swept,simple,6,200005,3616305472,4185442326,2083021513,2157334348,200005,200005,200005,200005,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A323,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,swept,medium,6,200005,3616305472,4185442326,2083021513,2157334348,200005,200005,200005,200005,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A324,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,swept,rich,6,200005,3616305472,4185442326,2083021513,2157334348,200005,200005,200005,200005,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A325,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,expanded,simple,7,200006,1269774328,578667544,3840112982,671364729,200006,200006,200006,200006,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A326,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,expanded,medium,7,200006,1269774328,578667544,3840112982,671364729,200006,200006,200006,200006,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A327,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,expanded,rich,7,200006,1269774328,578667544,3840112982,671364729,200006,200006,200006,200006,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A328,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,compact,simple,7,200006,1269774328,578667544,3840112982,671364729,200006,200006,200006,200006,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A329,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,compact,medium,7,200006,1269774328,578667544,3840112982,671364729,200006,200006,200006,200006,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A330,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,compact,rich,7,200006,1269774328,578667544,3840112982,671364729,200006,200006,200006,200006,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A331,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,swept,simple,7,200006,1269774328,578667544,3840112982,671364729,200006,200006,200006,200006,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A332,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,swept,medium,7,200006,1269774328,578667544,3840112982,671364729,200006,200006,200006,200006,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A333,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,swept,rich,7,200006,1269774328,578667544,3840112982,671364729,200006,200006,200006,200006,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A334,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,expanded,simple,8,200007,1923210920,721235226,3962232460,3148415715,200007,200007,200007,200007,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A335,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,expanded,medium,8,200007,1923210920,721235226,3962232460,3148415715,200007,200007,200007,200007,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A336,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,expanded,rich,8,200007,1923210920,721235226,3962232460,3148415715,200007,200007,200007,200007,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A337,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,compact,simple,8,200007,1923210920,721235226,3962232460,3148415715,200007,200007,200007,200007,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A338,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,compact,medium,8,200007,1923210920,721235226,3962232460,3148415715,200007,200007,200007,200007,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A339,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,compact,rich,8,200007,1923210920,721235226,3962232460,3148415715,200007,200007,200007,200007,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A340,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,swept,simple,8,200007,1923210920,721235226,3962232460,3148415715,200007,200007,200007,200007,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A341,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,swept,medium,8,200007,1923210920,721235226,3962232460,3148415715,200007,200007,200007,200007,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A342,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,swept,rich,8,200007,1923210920,721235226,3962232460,3148415715,200007,200007,200007,200007,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A343,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,expanded,simple,9,200008,3158511072,3080658514,3482159800,1542305865,200008,200008,200008,200008,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A344,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,expanded,medium,9,200008,3158511072,3080658514,3482159800,1542305865,200008,200008,200008,200008,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A345,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,expanded,rich,9,200008,3158511072,3080658514,3482159800,1542305865,200008,200008,200008,200008,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A346,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,compact,simple,9,200008,3158511072,3080658514,3482159800,1542305865,200008,200008,200008,200008,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A347,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,compact,medium,9,200008,3158511072,3080658514,3482159800,1542305865,200008,200008,200008,200008,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A348,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,compact,rich,9,200008,3158511072,3080658514,3482159800,1542305865,200008,200008,200008,200008,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A349,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,swept,simple,9,200008,3158511072,3080658514,3482159800,1542305865,200008,200008,200008,200008,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A350,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,swept,medium,9,200008,3158511072,3080658514,3482159800,1542305865,200008,200008,200008,200008,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A351,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,swept,rich,9,200008,3158511072,3080658514,3482159800,1542305865,200008,200008,200008,200008,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A352,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,expanded,simple,10,200009,101358191,2724857067,3911812596,1265668154,200009,200009,200009,200009,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A353,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,expanded,medium,10,200009,101358191,2724857067,3911812596,1265668154,200009,200009,200009,200009,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A354,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,expanded,rich,10,200009,101358191,2724857067,3911812596,1265668154,200009,200009,200009,200009,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A355,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,compact,simple,10,200009,101358191,2724857067,3911812596,1265668154,200009,200009,200009,200009,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A356,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,compact,medium,10,200009,101358191,2724857067,3911812596,1265668154,200009,200009,200009,200009,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A357,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,compact,rich,10,200009,101358191,2724857067,3911812596,1265668154,200009,200009,200009,200009,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A358,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,swept,simple,10,200009,101358191,2724857067,3911812596,1265668154,200009,200009,200009,200009,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A359,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,swept,medium,10,200009,101358191,2724857067,3911812596,1265668154,200009,200009,200009,200009,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A360,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_1,swept,rich,10,200009,101358191,2724857067,3911812596,1265668154,200009,200009,200009,200009,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A361,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,expanded,simple,1,200000,3637826449,690874662,3848763323,2731574336,200000,200000,200000,200000,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A362,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,expanded,medium,1,200000,3637826449,690874662,3848763323,2731574336,200000,200000,200000,200000,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A363,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,expanded,rich,1,200000,3637826449,690874662,3848763323,2731574336,200000,200000,200000,200000,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A364,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,compact,simple,1,200000,3637826449,690874662,3848763323,2731574336,200000,200000,200000,200000,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A365,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,compact,medium,1,200000,3637826449,690874662,3848763323,2731574336,200000,200000,200000,200000,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A366,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,compact,rich,1,200000,3637826449,690874662,3848763323,2731574336,200000,200000,200000,200000,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A367,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,swept,simple,1,200000,3637826449,690874662,3848763323,2731574336,200000,200000,200000,200000,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A368,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,swept,medium,1,200000,3637826449,690874662,3848763323,2731574336,200000,200000,200000,200000,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A369,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,swept,rich,1,200000,3637826449,690874662,3848763323,2731574336,200000,200000,200000,200000,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A370,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,expanded,simple,2,200001,2099076444,668946205,157358250,1522627173,200001,200001,200001,200001,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A371,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,expanded,medium,2,200001,2099076444,668946205,157358250,1522627173,200001,200001,200001,200001,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A372,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,expanded,rich,2,200001,2099076444,668946205,157358250,1522627173,200001,200001,200001,200001,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A373,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,compact,simple,2,200001,2099076444,668946205,157358250,1522627173,200001,200001,200001,200001,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A374,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,compact,medium,2,200001,2099076444,668946205,157358250,1522627173,200001,200001,200001,200001,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A375,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,compact,rich,2,200001,2099076444,668946205,157358250,1522627173,200001,200001,200001,200001,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A376,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,swept,simple,2,200001,2099076444,668946205,157358250,1522627173,200001,200001,200001,200001,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A377,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,swept,medium,2,200001,2099076444,668946205,157358250,1522627173,200001,200001,200001,200001,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A378,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,swept,rich,2,200001,2099076444,668946205,157358250,1522627173,200001,200001,200001,200001,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A379,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,expanded,simple,3,200002,1586078355,2795483619,3834742724,1346423801,200002,200002,200002,200002,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A380,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,expanded,medium,3,200002,1586078355,2795483619,3834742724,1346423801,200002,200002,200002,200002,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A381,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,expanded,rich,3,200002,1586078355,2795483619,3834742724,1346423801,200002,200002,200002,200002,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A382,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,compact,simple,3,200002,1586078355,2795483619,3834742724,1346423801,200002,200002,200002,200002,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A383,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,compact,medium,3,200002,1586078355,2795483619,3834742724,1346423801,200002,200002,200002,200002,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A384,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,compact,rich,3,200002,1586078355,2795483619,3834742724,1346423801,200002,200002,200002,200002,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A385,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,swept,simple,3,200002,1586078355,2795483619,3834742724,1346423801,200002,200002,200002,200002,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A386,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,swept,medium,3,200002,1586078355,2795483619,3834742724,1346423801,200002,200002,200002,200002,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A387,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,swept,rich,3,200002,1586078355,2795483619,3834742724,1346423801,200002,200002,200002,200002,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A388,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,expanded,simple,4,200003,2755701457,200490488,587951499,654989446,200003,200003,200003,200003,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A389,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,expanded,medium,4,200003,2755701457,200490488,587951499,654989446,200003,200003,200003,200003,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A390,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,expanded,rich,4,200003,2755701457,200490488,587951499,654989446,200003,200003,200003,200003,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A391,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,compact,simple,4,200003,2755701457,200490488,587951499,654989446,200003,200003,200003,200003,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A392,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,compact,medium,4,200003,2755701457,200490488,587951499,654989446,200003,200003,200003,200003,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A393,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,compact,rich,4,200003,2755701457,200490488,587951499,654989446,200003,200003,200003,200003,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A394,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,swept,simple,4,200003,2755701457,200490488,587951499,654989446,200003,200003,200003,200003,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A395,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,swept,medium,4,200003,2755701457,200490488,587951499,654989446,200003,200003,200003,200003,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A396,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,swept,rich,4,200003,2755701457,200490488,587951499,654989446,200003,200003,200003,200003,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A397,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,expanded,simple,5,200004,3661431921,3802206688,2403426353,861773372,200004,200004,200004,200004,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A398,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,expanded,medium,5,200004,3661431921,3802206688,2403426353,861773372,200004,200004,200004,200004,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A399,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,expanded,rich,5,200004,3661431921,3802206688,2403426353,861773372,200004,200004,200004,200004,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A400,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,compact,simple,5,200004,3661431921,3802206688,2403426353,861773372,200004,200004,200004,200004,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A401,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,compact,medium,5,200004,3661431921,3802206688,2403426353,861773372,200004,200004,200004,200004,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A402,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,compact,rich,5,200004,3661431921,3802206688,2403426353,861773372,200004,200004,200004,200004,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A403,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,swept,simple,5,200004,3661431921,3802206688,2403426353,861773372,200004,200004,200004,200004,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A404,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,swept,medium,5,200004,3661431921,3802206688,2403426353,861773372,200004,200004,200004,200004,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A405,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,swept,rich,5,200004,3661431921,3802206688,2403426353,861773372,200004,200004,200004,200004,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A406,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,expanded,simple,6,200005,3616305472,4185442326,2083021513,2157334348,200005,200005,200005,200005,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A407,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,expanded,medium,6,200005,3616305472,4185442326,2083021513,2157334348,200005,200005,200005,200005,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A408,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,expanded,rich,6,200005,3616305472,4185442326,2083021513,2157334348,200005,200005,200005,200005,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A409,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,compact,simple,6,200005,3616305472,4185442326,2083021513,2157334348,200005,200005,200005,200005,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A410,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,compact,medium,6,200005,3616305472,4185442326,2083021513,2157334348,200005,200005,200005,200005,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A411,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,compact,rich,6,200005,3616305472,4185442326,2083021513,2157334348,200005,200005,200005,200005,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A412,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,swept,simple,6,200005,3616305472,4185442326,2083021513,2157334348,200005,200005,200005,200005,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A413,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,swept,medium,6,200005,3616305472,4185442326,2083021513,2157334348,200005,200005,200005,200005,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A414,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,swept,rich,6,200005,3616305472,4185442326,2083021513,2157334348,200005,200005,200005,200005,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A415,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,expanded,simple,7,200006,1269774328,578667544,3840112982,671364729,200006,200006,200006,200006,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A416,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,expanded,medium,7,200006,1269774328,578667544,3840112982,671364729,200006,200006,200006,200006,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A417,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,expanded,rich,7,200006,1269774328,578667544,3840112982,671364729,200006,200006,200006,200006,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A418,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,compact,simple,7,200006,1269774328,578667544,3840112982,671364729,200006,200006,200006,200006,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A419,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,compact,medium,7,200006,1269774328,578667544,3840112982,671364729,200006,200006,200006,200006,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A420,A,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,proto_sw_3_2,compact,rich,7,200006,1269774328,578667544,3840112982,671364729,200006,200006,200006,200006,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
